4.227865234588874532e-01,7.036929278573168522e-01,8.601073258681859457e-01,9.917559887874308755e-01
3.723018980287585156e-01,6.999931007911122105e-01,8.524187348989262780e-01,9.883485796968025650e-01
3.325889286697438219e-01,6.716091027794977020e-01,8.454671196884322448e-01,9.851255046878664157e-01
2.998092019966483446e-01,6.209765869085909218e-01,8.382759808178265049e-01,9.818142336094405342e-01
2.470180174185859778e-01,5.630115702431861546e-01,8.132043890376096096e-01,9.738733349976377296e-01
2.470182644367268920e-01,5.858898947366997234e-01,7.888234085345300350e-01,9.659620705321114720e-01
