3.895285626111599786e-01,7.035970128188421269e-01,7.429984455366973606e-01,7.429984455366973606e-01
3.630908010568468791e-01,0.000000000000000000e+00,5.322479424654014135e-01,5.793521069767375575e-01
4.293989018097690291e-01,1.539244920075721335e-01,3.504698743141408390e-01,6.076021580765614827e-01
5.368230119703978342e-01,3.102231244930566678e-01,1.691042960311240351e-01,6.350744033729528448e-01
5.045576867387917552e-01,5.526480680191758754e-01,4.944244632833532660e-01,1.375607466430264214e-01
4.110238775084784635e-01,8.345852868099050692e-01,6.422596913994635948e-01,2.378330228275445934e-01
