1.422434991769941891e-02,3.940545580722713132e-02,5.887021522569703402e-02,7.827077418534388042e-02
1.103012624697797574e-02,3.899218646406123895e-02,5.782240203111014415e-02,7.773388626601845930e-02
8.802486857305736809e-03,3.589411229006976567e-02,5.688315655713255259e-02,7.722770602511631888e-02
7.152867168992535496e-03,3.068602315134139058e-02,5.591961868598414875e-02,7.670940174188149718e-02
4.855651474200137381e-03,2.522463960650319151e-02,5.262468356575236011e-02,7.547362662329790139e-02
4.855656329854039777e-03,2.731631872175946038e-02,4.951646690404265527e-02,7.425233900831580691e-02
