9.473562049166428523e-02,2.570015544633026394e-01,2.570015544633026394e-01,2.570015544633026394e-01
1.961169664601410956e-01,1.000000000000000000e+00,4.677520575345985865e-01,4.206478930232624425e-01
1.575193546492330565e-01,8.296055873476176901e-01,6.495301256858592165e-01,3.923978419234385173e-01
1.695348004817944787e-01,5.861623519262624260e-01,8.308957039688760204e-01,3.649255966270471552e-01
3.627436416489060456e-01,2.124765030726744053e-01,4.838208603321791923e-01,8.580373094643967136e-01
5.889761224915215365e-01,1.654147131900949308e-01,3.577403086005364052e-01,7.621669771724554066e-01
